gene,isoform,logFC,tpm_mean,pvalues,fdr
AT2G46160,AT2G46160_P1,-0.9689556331364115,-inf,0.012487512487512488,0.02097602745037846
AT2G46160,AT2G46160_P2,,-inf,0.0,0.0
AT2G46170,AT2G46170.1,1.3571368563356763,3.337057783483792,0.09340659340659341,0.13665899470789394
AT2G46170,AT2G46170_P2,,3.337057783483792,0.0,0.0
AT2G46180,AT2G46180_ID3,-1.073655074340036,3.9656934362766183,0.0964035964035964,0.14059507568889645
AT2G46180,AT2G46180_ID4,-0.7386446956470185,3.9656934362766183,0.18431568431568432,0.25135012965253967
AT2G46180,AT2G46180_ID6,,3.9656934362766183,0.0,0.0
AT2G46180,AT2G46180_ID8,,3.9656934362766183,0.0,0.0
AT2G46180,AT2G46180_JC6,0.22258989132793916,3.9656934362766183,1.0,1.0
AT2G46180,AT2G46180_JC7,,3.9656934362766183,0.0,0.0
AT2G46180,AT2G46180_P1,-0.8555195138818981,3.9656934362766183,0.13236763236763235,0.186892884214942
AT2G46180,AT2G46180_s1,,3.9656934362766183,0.0,0.0
AT2G46192,AT2G46192.1,0.3318473925658294,-inf,1.0,1.0
AT2G46200,AT2G46200.1,-2.673845535751279,4.386357366300763,0.001998001998001998,0.0038437326392090072
AT2G46200,AT2G46200_ID1,0.9545205994294401,4.386357366300763,0.0979020979020979,0.14262284183917234
AT2G46200,AT2G46200_JC1,,4.386357366300763,0.0,0.0
AT2G46200,AT2G46200_P2,0.04614677651595933,4.386357366300763,1.0,1.0
AT2G46200,AT2G46200_P4,,4.386357366300763,0.0,0.0
AT2G46210,AT2G46210_P1,,-inf,0.0,0.0
AT2G46220,AT2G46220_P1,-0.9104246865825303,9.215983178067033,0.004995004995004995,0.009056941583589032
AT2G46225,AT2G46225.1,0.036627332246653044,3.9794371333683785,1.0,1.0
AT2G46225,AT2G46225.2,,3.9794371333683785,0.0,0.0
AT2G46225,AT2G46225_ID10,,3.9794371333683785,0.0,0.0
AT2G46225,AT2G46225_ID11,-0.10586174062011389,3.9794371333683785,1.0,1.0
AT2G46225,AT2G46225_JC1,,3.9794371333683785,0.0,0.0
AT2G46230,AT2G46230.1,-0.48015828714564,5.953651726641799,1.0,1.0
AT2G46230,AT2G46230.2,0.6727430531205596,5.953651726641799,0.06843156843156843,0.10280794551908502
AT2G46240,AT2G46240_P1,0.49746600426720367,1.517247277838073,1.0,1.0
AT2G46250,AT2G46250_JS3,0.9115372932611034,4.3040258823520885,0.13686313686313686,0.19249659105617087
AT2G46250,AT2G46250_P1,0.6464291708207872,4.3040258823520885,0.2047952047952048,0.2758908380873267
AT2G46250,AT2G46250_P2,,4.3040258823520885,0.0,0.0
AT2G46260,AT2G46260_ID3,,5.720153638301091,0.0,0.0
AT2G46260,AT2G46260_P1,-0.5310141473655188,5.720153638301091,0.13386613386613386,0.18875739003984232
AT2G46270,AT2G46270_ID10,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_ID11,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_ID19,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_ID26,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_ID27,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_ID3,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_ID9,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_P1,-0.42402940668245037,5.699138520600461,1.0,1.0
AT2G46270,AT2G46270_P2,-0.7629638453308963,5.699138520600461,0.055944055944055944,0.0853246223721018
AT2G46270,AT2G46270_P4,,5.699138520600461,0.0,0.0
AT2G46270,AT2G46270_c1,-1.707258720848778,5.699138520600461,0.0024975024975024975,0.004768544317464267
AT2G46280,AT2G46280.2,-0.40810723416641004,7.535523660560499,1.0,1.0
AT2G46280,AT2G46280.3,,7.535523660560499,0.0,0.0
AT2G46280,AT2G46280_ID8,-0.6101443133201769,7.535523660560499,0.024975024975024976,0.04016720606582358
AT2G46290,AT2G46290_P1,-1.86719511194421,-inf,0.004495504495504496,0.008251367931742524
AT2G46310,AT2G46310_P1,0.42244352137382934,4.051151367886962,1.0,1.0
AT2G46320,AT2G46320.3,,4.176461693866902,0.0,0.0
AT2G46320,AT2G46320_ID2,,4.176461693866902,0.0,0.0
AT2G46320,AT2G46320_ID3,-0.4962438130133531,4.176461693866902,1.0,1.0
AT2G46320,AT2G46320_ID4,0.054980889862121796,4.176461693866902,1.0,1.0
AT2G46320,AT2G46320_P4,,4.176461693866902,0.0,0.0
AT2G46330,AT2G46330.2,2.418838301417709,7.182612211425233,0.000999000999000999,0.001955667464298449
AT2G46330,AT2G46330_ID1,0.10199655257539231,7.182612211425233,1.0,1.0
AT2G46340,AT2G46340_ID12,,-inf,0.0,0.0
AT2G46340,AT2G46340_P1,0.29148456765642683,-inf,1.0,1.0
AT2G46340,AT2G46340_P2,,-inf,0.0,0.0
AT2G46340,AT2G46340_c2,,-inf,0.0,0.0
AT2G46340,AT2G46340_c3,,-inf,0.0,0.0
AT2G46340,AT2G46340_c4,,-inf,0.0,0.0
AT2G46340,AT2G46340_s1,,-inf,0.0,0.0
AT2G46370,AT2G46370.3,,4.998081466600909,0.0,0.0
AT2G46370,AT2G46370_P2,-0.10132229911137358,4.998081466600909,1.0,1.0
AT2G46380,AT2G46380_P1,,-inf,0.0,0.0
AT2G46380,AT2G46380_P2,,-inf,0.0,0.0
AT2G46390,AT2G46390_ID2,0.3177398247567118,5.50892536565923,1.0,1.0
AT2G46390,AT2G46390_P1,-1.0743218666428636,5.50892536565923,0.025474525474525476,0.04092188435172845
AT2G46400,AT2G46400_P1,0.1038782720827105,-inf,1.0,1.0
AT2G46410,AT2G46410_ID2,0.5581723771275615,2.58642018182165,0.3051948051948052,0.3853041679194592
AT2G46410,AT2G46410_P1,0.508759866540629,2.58642018182165,0.3111888111888112,0.3923221483466659
AT2G46420,AT2G46420.2,,-inf,0.0,0.0
AT2G46420,AT2G46420_JS2,,-inf,0.0,0.0
AT2G46420,AT2G46420_JS3,,-inf,0.0,0.0
AT2G46420,AT2G46420_JS8,,-inf,0.0,0.0
AT2G46420,AT2G46420_P1,,-inf,0.0,0.0
AT2G46420,AT2G46420_s1,1.3400115797334715,-inf,0.006493506493506494,0.0114512219646694
AT2G46420,AT2G46420_s2,,-inf,0.0,0.0
AT2G46420,AT2G46420_s3,,-inf,0.0,0.0
AT2G46430,AT2G46430_ID1,,-inf,0.0,0.0
AT2G46430,AT2G46430_ID2,,-inf,0.0,0.0
AT2G46430,AT2G46430_P1,-0.8477635322583572,-inf,0.21428571428571427,0.28623813404167503
AT2G46430,AT2G46430_P2,,-inf,0.0,0.0
AT2G46440,AT2G46440_P1,-0.5702589487509111,1.7530868666057078,0.4195804195804196,0.5239307217562568
AT2G46440,AT2G46440_P2,0.9000825229560621,1.7530868666057078,0.35764235764235763,0.44758041264692505
AT2G46440,AT2G46440_s2,,1.7530868666057078,0.0,0.0
AT2G46450,AT2G46450_ID20,2.0909305977450003,2.95547580644056,0.04195804195804196,0.06531381196858449
AT2G46450,AT2G46450_ID25,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_ID3,0.8991363842132865,2.95547580644056,0.1893106893106893,0.257363769150354
AT2G46450,AT2G46450_ID33,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_ID38,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_ID40,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_JC26,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_P1,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_P3,,2.95547580644056,0.0,0.0
AT2G46450,AT2G46450_P4,,2.95547580644056,0.0,0.0
AT2G46455,AT2G46455_ID54,,-inf,0.0,0.0
AT2G46455,AT2G46455_ID60,,-inf,0.0,0.0
AT2G46470,AT2G46470_ID1,,3.538794442299101,0.0,0.0
AT2G46470,AT2G46470_ID3,,3.538794442299101,0.0,0.0
AT2G46470,AT2G46470_P1,0.5177869383266036,3.538794442299101,0.29920079920079923,0.37815161404563524
AT2G46490,AT2G46490_P1,-0.24833320920660995,4.924576005142248,1.0,1.0
AT2G46495,AT2G46495_P1,,-inf,0.0,0.0
AT2G46495,AT2G46495_P2,,-inf,0.0,0.0
AT2G46500,AT2G46500_P1,-0.42495401090438634,5.963672985059898,1.0,1.0
AT2G46500,AT2G46500_P2,-1.2314892221659655,5.963672985059898,0.01098901098901099,0.018603904154556677
AT2G46505,AT2G46505_P1,-0.7881233085807127,5.6075234859763015,0.05844155844155844,0.08883070903639056
AT2G46510,AT2G46510_P1,0.4408239059916208,2.2629024997578675,1.0,1.0
AT2G46520,AT2G46520_P1,0.37660903152182623,3.985139743735166,1.0,1.0
AT2G46530,AT2G46530.2,-0.6674248703767596,-inf,0.22777222777222778,0.29795513412179675
AT2G46530,AT2G46530.3,,-inf,0.0,0.0
AT2G46530,AT2G46530_ID2,,-inf,0.0,0.0
AT2G46530,AT2G46530_P1,,-inf,0.0,0.0
AT2G46535,AT2G46535_ID1,0.1126608542517813,-inf,1.0,1.0
AT2G46535,AT2G46535_P1,-1.7472032696313944,-inf,0.004995004995004995,0.009056941583589032
AT2G46540,AT2G46540_P1,-0.7406161101537898,3.0486100436750214,0.22527472527472528,0.29595483446027454
AT2G46550,AT2G46550.2,-1.2413306747154924,6.115718862126953,0.008491508491508492,0.01463031983463872
AT2G46550,AT2G46550_P1,-0.4521059042109279,6.115718862126953,1.0,1.0
AT2G46550,AT2G46550_s1,-1.0931711498769912,6.115718862126953,0.014485514485514486,0.024068369508674206
AT2G46560,AT2G46560_P1,,4.445892449903838,0.0,0.0
AT2G46560,AT2G46560_P2,1.3633336540320933,4.445892449903838,0.03796203796203796,0.05953200300207112
AT2G46560,AT2G46560_P3,,4.445892449903838,0.0,0.0
AT2G46567,AT2G46567.1,,-inf,0.0,0.0
AT2G46570,AT2G46570.1,,-inf,0.0,0.0
AT2G46570,AT2G46570_P2,,-inf,0.0,0.0
AT2G46572,AT2G46572.1,,-inf,0.0,0.0
AT2G46580,AT2G46580_ID2,,4.502039955031614,0.0,0.0
AT2G46580,AT2G46580_P1,0.29920671234435936,4.502039955031614,1.0,1.0
AT2G46590,AT2G46590_P1,2.3868940092231923,3.6221400147889113,0.013486513486513486,0.02252888697937026
AT2G46590,AT2G46590_P2,-0.41654099731037375,3.6221400147889113,1.0,1.0
AT2G46590,AT2G46590_c1,-1.1347906781128474,3.6221400147889113,0.11288711288711288,0.16209562210677067
AT2G46600,AT2G46600_JC1,-0.3683884363646426,6.400579462007543,1.0,1.0
AT2G46610,AT2G46610.1,-1.3629576590206764,4.709558698857319,0.023976023976023976,0.0386559077546202
AT2G46610,AT2G46610_CR3,1.9849386760421774,4.709558698857319,0.0024975024975024975,0.004768544317464267
AT2G46610,AT2G46610_ID1,1.2305213235186048,4.709558698857319,0.035464535464535464,0.05588272781689618
AT2G46620,AT2G46620_P1,0.7000265835755437,3.7493001776953805,0.23426573426573427,0.3045054880242424
AT2G46630,AT2G46630_P1,0.49746577082918675,3.731865986000825,1.0,1.0
AT2G46640,AT2G46640.2,,-inf,0.0,0.0
AT2G46640,AT2G46640.3,,-inf,0.0,0.0
AT2G46640,AT2G46640_JS4,,-inf,0.0,0.0
AT2G46640,AT2G46640_P1,,-inf,0.0,0.0
AT2G46640,AT2G46640_P4,,-inf,0.0,0.0
AT2G46650,AT2G46650_P1,1.1043988788095929,-inf,0.007492507492507493,0.013024010051645015
AT2G46660,AT2G46660_P1,0.35754557803613296,-inf,1.0,1.0
AT2G46670,AT2G46670_P1,,-inf,0.0,0.0
AT2G46680,AT2G46680_ID2,0.3516634229188522,5.3152026934237435,1.0,1.0
AT2G46680,AT2G46680_P1,-0.7139390903815599,5.3152026934237435,0.0964035964035964,0.14059507568889645
AT2G46685,AT2G46685_c1,0.46726336174157,-inf,1.0,1.0
AT2G46690,AT2G46690_P1,1.3010187659608796,5.569452013490522,0.007492507492507493,0.013024010051645015
AT2G46700,AT2G46700_ID2,0.18705246901851025,-inf,1.0,1.0
AT2G46700,AT2G46700_P1,,-inf,0.0,0.0
AT2G46700,AT2G46700_P3,-0.4421290728787355,-inf,1.0,1.0
AT2G46700,AT2G46700_c3,,-inf,0.0,0.0
AT2G46710,AT2G46710_ID2,,4.602950748684743,0.0,0.0
AT2G46710,AT2G46710_JS1,2.272850889285431,4.602950748684743,0.002997002997002997,0.005682938766225362
AT2G46710,AT2G46710_P1,-0.16598158316932876,4.602950748684743,1.0,1.0
AT2G46710,AT2G46710_c1,,4.602950748684743,0.0,0.0
AT2G46720,AT2G46720_P1,,-inf,0.0,0.0
AT2G46730,AT2G46730_JC2,,-inf,0.0,0.0
AT2G46730,AT2G46730_JS10,,-inf,0.0,0.0
AT2G46730,AT2G46730_s1,,-inf,0.0,0.0
AT2G46735,AT2G46735_P1,-0.638188987845945,4.128168977875247,0.2087912087912088,0.2802203254989441
AT2G46740,AT2G46740_P1,0.8298590357432172,-inf,0.2162837162837163,0.28833031771816336
AT2G46750,AT2G46750_P1,0.43148596316790977,4.158379971196841,1.0,1.0
AT2G46760,AT2G46760_P1,,-inf,0.0,0.0
AT2G46765,AT2G46765_P1,,-inf,0.0,0.0
AT2G46780,AT2G46780_ID2,,3.6389451218968287,0.0,0.0
AT2G46780,AT2G46780_P1,1.7163012727194684,3.6389451218968287,0.04795204795204795,0.07396538448719801
AT2G46780,AT2G46780_P2,,3.6389451218968287,0.0,0.0
AT2G46790,AT2G46790_ID20,,-inf,0.0,0.0
AT2G46790,AT2G46790_P1,,-inf,0.0,0.0
AT2G46790,AT2G46790_P2,,-inf,0.0,0.0
AT2G46790,AT2G46790_P3,1.6532529933669768,-inf,0.004995004995004995,0.009056941583589032
AT2G46790,AT2G46790_P4,,-inf,0.0,0.0
AT2G46790,AT2G46790_P5,,-inf,0.0,0.0
AT2G46800,AT2G46800_JS3,,7.249338345489708,0.0,0.0
AT2G46800,AT2G46800_P2,0.700537362878066,7.249338345489708,0.016983016983016984,0.027945984781173685
AT2G46800,AT2G46800_P3,1.9208885547094559,7.249338345489708,0.0024975024975024975,0.004768544317464267
AT2G46810,AT2G46810.1,,2.915958181218489,0.0,0.0
AT2G46810,AT2G46810_ID2,-0.7021666970392735,2.915958181218489,0.28471528471528473,0.36117705899381675
AT2G46810,AT2G46810_P2,0.021734147137320026,2.915958181218489,1.0,1.0
AT2G46810,AT2G46810_P3,,2.915958181218489,0.0,0.0
AT2G46810,AT2G46810_c2,,2.915958181218489,0.0,0.0
AT2G46820,AT2G46820_JC3,,6.520263087146568,0.0,0.0
AT2G46820,AT2G46820_P1,-0.3910548761293908,6.520263087146568,1.0,1.0
AT2G46820,AT2G46820_P2,-1.8692693364586435,6.520263087146568,0.0014985014985014985,0.0029060528630328584
AT2G46830,AT2G46830_JC2,,3.9696215208898757,0.0,0.0
AT2G46830,AT2G46830_JC3,,3.9696215208898757,0.0,0.0
AT2G46830,AT2G46830_JC4,,3.9696215208898757,0.0,0.0
AT2G46830,AT2G46830_JC6,,3.9696215208898757,0.0,0.0
AT2G46830,AT2G46830_P1,,3.9696215208898757,0.0,0.0
AT2G46830,AT2G46830_c1,,3.9696215208898757,0.0,0.0
AT2G46830,AT2G46830_s1,,3.9696215208898757,0.0,0.0
AT2G46850,AT2G46850_P1,,-inf,0.0,0.0
AT2G46860,AT2G46860_P1,,-inf,0.0,0.0
AT2G46870,AT2G46870_P1,-1.4011732652700644,-inf,0.005994005994005994,0.010690947747889949
AT2G46880,AT2G46880.1,,-inf,0.0,0.0
AT2G46890,AT2G46890_P1,1.103878090984107,-inf,0.007492507492507493,0.013024010051645015
AT2G46900,AT2G46900_P1,0.0063547421565521844,5.911064384269316,1.0,1.0
AT2G46910,AT2G46910.1,-0.9985268215837722,4.471119640595458,0.08091908091908091,0.11982802305824479
AT2G46910,AT2G46910_ID1,,4.471119640595458,0.0,0.0
AT2G46910,AT2G46910_ID10,0.8744706568197986,4.471119640595458,0.11588411588411589,0.16597609808973626
AT2G46910,AT2G46910_ID12,-1.5560356284620052,4.471119640595458,0.017982017982017984,0.029488503432784512
AT2G46910,AT2G46910_ID17,,4.471119640595458,0.0,0.0
AT2G46910,AT2G46910_ID2,-0.31135766483840865,4.471119640595458,1.0,1.0
AT2G46915,AT2G46915_ID25,,3.5178726075784557,0.0,0.0
AT2G46915,AT2G46915_ID29,,3.5178726075784557,0.0,0.0
AT2G46915,AT2G46915_ID31,,3.5178726075784557,0.0,0.0
AT2G46915,AT2G46915_ID33,1.2982397326417052,3.5178726075784557,0.11188811188811189,0.16081054818501017
AT2G46915,AT2G46915_ID41,0.5942109649806895,3.5178726075784557,0.2902097902097902,0.3675954434026881
AT2G46915,AT2G46915_ID9,,3.5178726075784557,0.0,0.0
AT2G46920,AT2G46920_ID10,,3.045568113271223,0.0,0.0
AT2G46920,AT2G46920_ID5,-0.25105483959418873,3.045568113271223,1.0,1.0
AT2G46920,AT2G46920_ID7,,3.045568113271223,0.0,0.0
AT2G46920,AT2G46920_P1,,3.045568113271223,0.0,0.0
AT2G46920,AT2G46920_P2,0.2622373646607472,3.045568113271223,1.0,1.0
AT2G46920,AT2G46920_s1,,3.045568113271223,0.0,0.0
AT2G46930,AT2G46930_ID2,,-inf,0.0,0.0
AT2G46930,AT2G46930_ID3,,-inf,0.0,0.0
AT2G46930,AT2G46930_JS1,,-inf,0.0,0.0
AT2G46930,AT2G46930_P1,0.9722674913819445,-inf,0.012487512487512488,0.02097602745037846
AT2G46930,AT2G46930_c2,,-inf,0.0,0.0
AT2G46940,AT2G46940_P1,-0.420830072863287,2.97639519202338,1.0,1.0
AT2G46950,AT2G46950_P1,1.5487712318644848,-inf,0.005494505494505495,0.009903877735672745
AT2G46970,AT2G46970_P1,0.3220374241883861,4.249925526073739,1.0,1.0
AT2G46970,AT2G46970_P2,1.5860425804659446,4.249925526073739,0.01998001998001998,0.032578345213985435
AT2G46980,AT2G46980_ID2,-1.4702462709194146,-inf,0.005994005994005994,0.010690947747889949
AT2G46980,AT2G46980_P2,,-inf,0.0,0.0
AT2G46980,AT2G46980_P4,3.389541836867636,-inf,0.003996003996003996,0.007473511138287795
AT2G46990,AT2G46990_P1,-0.1397392943048088,-inf,1.0,1.0
AT2G46995,AT2G46995.1,,-inf,0.0,0.0
AT2G47000,AT2G47000_P1,,4.728864251894712,0.0,0.0
AT2G47000,AT2G47000_P2,,4.728864251894712,0.0,0.0
AT2G47000,AT2G47000_P3,2.0151973956993743,4.728864251894712,0.004495504495504496,0.008251367931742524
AT2G47000,AT2G47000_P4,,4.728864251894712,0.0,0.0
AT2G47000,AT2G47000_P6,,4.728864251894712,0.0,0.0
AT2G47000,AT2G47000_P7,1.0107196801839442,4.728864251894712,0.06693306693306693,0.10075534994835975
AT2G47000,AT2G47000_s1,,4.728864251894712,0.0,0.0
AT2G47000,AT2G47000_s2,,4.728864251894712,0.0,0.0
AT2G47010,AT2G47010.2,,1.7530869203992447,0.0,0.0
AT2G47010,AT2G47010_P1,,1.7530869203992447,0.0,0.0
AT2G47010,AT2G47010_P3,-0.04465511140630607,1.7530869203992447,1.0,1.0
AT2G47020,AT2G47020_ID3,2.1209778511900934,3.1205357222823817,0.032467532467532464,0.05146607187573019
AT2G47020,AT2G47020_ID5,,3.1205357222823817,0.0,0.0
AT2G47020,AT2G47020_ID8,,3.1205357222823817,0.0,0.0
AT2G47020,AT2G47020_P1,-1.0910643830258362,3.1205357222823817,0.16633366633366634,0.22937822622988455
AT2G47020,AT2G47020_P3,-0.6833844605412547,3.1205357222823817,0.2917082917082917,0.3693292149969583
AT2G47015,AT2G47015.1,1.0701653668599573,-inf,0.007992007992007992,0.013812827001746776
AT2G47060,AT2G47060.3,0.13348328119689312,5.305968866642286,1.0,1.0
AT2G47060,AT2G47060_ID3,,5.305968866642286,0.0,0.0
AT2G47060,AT2G47060_P1,-2.2281301318500817,5.305968866642286,0.000999000999000999,0.001955667464298449
AT2G47060,AT2G47060_P2,1.206585597276325,5.305968866642286,0.02097902097902098,0.03410958912747257
AT2G47060,AT2G47060_P5,,5.305968866642286,0.0,0.0
AT2G47060,AT2G47060_P6,,5.305968866642286,0.0,0.0
AT2G47060,AT2G47060_c1,,5.305968866642286,0.0,0.0
AT2G47060,AT2G47060_c2,,5.305968866642286,0.0,0.0
AT2G47070,AT2G47070_ID2,-1.1610630361205017,6.347273139814583,0.008491508491508492,0.01463031983463872
AT2G47070,AT2G47070_P1,0.34384513882529966,6.347273139814583,1.0,1.0
AT2G47070,AT2G47070_P2,,6.347273139814583,0.0,0.0
AT2G47070,AT2G47070_c1,,6.347273139814583,0.0,0.0
AT2G47070,AT2G47070_s2,,6.347273139814583,0.0,0.0
AT2G47090,AT2G47090.2,,2.183914004192164,0.0,0.0
AT2G47090,AT2G47090_P1,-0.42082994916213523,2.183914004192164,1.0,1.0
AT2G47110,AT2G47110.1,-0.30482790101040447,7.816858250393861,1.0,1.0
AT2G47110,AT2G47110.2,0.11177106320118435,7.816858250393861,1.0,1.0
AT2G47130,AT2G47130_ID1,0.3006204224023401,5.121803879123229,1.0,1.0
AT2G47130,AT2G47130_JS1,,5.121803879123229,0.0,0.0
AT2G47130,AT2G47130_P1,-1.0531418239900256,5.121803879123229,0.04095904095904096,0.0638561104582201
AT2G47140,AT2G47140_P1,,-inf,0.0,0.0
AT2G47140,AT2G47140_s1,,-inf,0.0,0.0
AT2G47160,AT2G47160_P1,,3.956948871773278,0.0,0.0
AT2G47160,AT2G47160_P2,1.1951669390029225,3.956948871773278,0.08091908091908091,0.11982802305824479
AT2G47170,AT2G47170_P1,-0.6884733970078116,6.722401242416793,0.03496503496503497,0.055153483595776716
AT2G47170,AT2G47170_P2,1.1411345633978263,6.722401242416793,0.005994005994005994,0.010690947747889949
AT2G47170,AT2G47170_P3,0.32445860489079514,6.722401242416793,1.0,1.0
AT2G47170,AT2G47170_c1,-0.09243653523147444,6.722401242416793,1.0,1.0
AT2G47180,AT2G47180_P1,-0.11458392542767104,5.294951261893641,1.0,1.0
AT2G47190,AT2G47190_ID2,-1.2746789244728316,4.193670837795184,0.05194805194805195,0.07967704982080213
AT2G47190,AT2G47190_P1,-0.7754972315450503,4.193670837795184,0.16983016983016982,0.23361041135541463
AT2G47200,AT2G47200_P1,-0.7774224812538233,-inf,0.2217782217782218,0.2932987704648178
AT2G47210,AT2G47210_P1,0.03234179554590355,4.939390141016256,1.0,1.0
AT2G47210,AT2G47210_P3,,4.939390141016256,0.0,0.0
AT2G47210,AT2G47210_c1,0.4077417421007663,4.939390141016256,1.0,1.0
AT2G47220,AT2G47220.1,,3.188871802005476,0.0,0.0
AT2G47220,AT2G47220_ID1,,3.188871802005476,0.0,0.0
AT2G47220,AT2G47220_ID2,,3.188871802005476,0.0,0.0
AT2G47220,AT2G47220_ID3,0.5787467964569011,3.188871802005476,0.3101898101898102,0.3910900310504086
AT2G47220,AT2G47220_ID4,,3.188871802005476,0.0,0.0
AT2G47220,AT2G47220_ID5,-0.09766679966922642,3.188871802005476,1.0,1.0
AT2G47220,AT2G47220_ID6,,3.188871802005476,0.0,0.0
AT2G47230,AT2G47230_ID2,2.3091631043385745,-inf,0.004495504495504496,0.008251367931742524
AT2G47230,AT2G47230_P1,,-inf,0.0,0.0
AT2G47240,AT2G47240_ID115,,3.782578903484021,0.0,0.0
AT2G47240,AT2G47240_ID92,-0.40733926448314506,3.782578903484021,1.0,1.0
AT2G47240,AT2G47240_P1,-2.3504637183566652,3.782578903484021,0.005994005994005994,0.010690947747889949
AT2G47240,AT2G47240_P2,,3.782578903484021,0.0,0.0
AT2G47240,AT2G47240_c2,,3.782578903484021,0.0,0.0
AT2G47240,AT2G47240_s1,,3.782578903484021,0.0,0.0
AT2G47250,AT2G47250_ID35,,5.5564380603730905,0.0,0.0
AT2G47250,AT2G47250_ID41,,5.5564380603730905,0.0,0.0
AT2G47250,AT2G47250_ID42,-0.5877450032790554,5.5564380603730905,0.10539460539460539,0.15247843542085474
AT2G47250,AT2G47250_P1,,5.5564380603730905,0.0,0.0
AT2G47250,AT2G47250_s1,-0.18695930843845776,5.5564380603730905,1.0,1.0
AT2G47250,AT2G47250_s2,-1.2248142546990985,5.5564380603730905,0.011988011988011988,0.020201598345581398
AT2G47250,AT2G47250_s3,,5.5564380603730905,0.0,0.0
AT2G47250,AT2G47250_s4,,5.5564380603730905,0.0,0.0
AT2G47260,AT2G47260_P1,0.6542770422129283,3.6203242802966833,0.23176823176823177,0.3018902599928365
AT2G47260,AT2G47260_s1,0.6501865866279675,3.6203242802966833,0.23326673326673328,0.3034913640883144
AT2G47270,AT2G47270_P1,0.451631226979619,4.754783256707571,1.0,1.0
AT2G47300,AT2G47300_JC1,,-inf,0.0,0.0
AT2G47300,AT2G47300_JS1,,-inf,0.0,0.0
AT2G47300,AT2G47300_P2,,-inf,0.0,0.0
AT2G47310,AT2G47310_JC15,-0.4439173163810778,1.5864202799003355,1.0,1.0
AT2G47310,AT2G47310_P1,0.7952692213665511,1.5864202799003355,0.25574425574425574,0.32774597887956963
AT2G47320,AT2G47320_P1,1.1807923528301458,5.745278563963642,0.007992007992007992,0.013812827001746776
AT2G47330,AT2G47330_P1,-0.7926558223147189,3.741296578695913,0.1938061938061938,0.26274895501230683
AT2G47350,AT2G47350.2,,-inf,0.0,0.0
AT2G47350,AT2G47350_P1,0.6337336724340608,-inf,0.23176823176823177,0.3018902599928365
AT2G47350,AT2G47350_c1,,-inf,0.0,0.0
AT2G47360,AT2G47360_P1,-0.2248405691711406,-inf,1.0,1.0
AT2G47370,AT2G47370_P1,,-inf,0.0,0.0
AT2G47370,AT2G47370_P2,-0.417159090177446,-inf,1.0,1.0
AT2G47380,AT2G47380_P1,-0.15238616262744742,5.294989139377388,1.0,1.0
AT2G47380,AT2G47380_P2,-0.09713957534857265,5.294989139377388,1.0,1.0
AT2G47390,AT2G47390.1,0.9936001756843567,5.275902443456563,0.04095904095904096,0.0638561104582201
AT2G47390,AT2G47390_ID2,-1.756094256712394,5.275902443456563,0.0034965034965034965,0.006585542169261399
AT2G47400,AT2G47400_P1,-0.8406862754984203,9.093010792711349,0.005494505494505495,0.009903877735672745
AT2G47410,AT2G47410.2,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_JS12,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_JS14,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_JS15,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_JS7,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_P1,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_P3,1.1077708652214273,3.6099628094715897,0.13886113886113885,0.19499748991987192
AT2G47410,AT2G47410_P4,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_c1,,3.6099628094715897,0.0,0.0
AT2G47410,AT2G47410_c2,,3.6099628094715897,0.0,0.0
AT2G47420,AT2G47420_P1,0.16829605981902862,5.270122632394414,1.0,1.0
AT2G47440,AT2G47440_P1,0.5063067865619644,5.941201338154918,0.12487512487512488,0.1774394504890959
AT2G47440,AT2G47440_P2,,5.941201338154918,0.0,0.0
AT2G47450,AT2G47450_P1,-0.0004879301127500568,6.914687964623756,1.0,1.0
AT2G47450,AT2G47450_s1,0.4519705031447805,6.914687964623756,1.0,1.0
AT2G47460,AT2G47460_P1,,-inf,0.0,0.0
AT2G47460,AT2G47460_s1,,-inf,0.0,0.0
AT2G47470,AT2G47470.2,,5.917992833682369,0.0,0.0
AT2G47470,AT2G47470.3,-0.6460861328493934,5.917992833682369,0.07492507492507493,0.11168564144590598
AT2G47470,AT2G47470.4,,5.917992833682369,0.0,0.0
