gene,isoform,logFC,tpm_mean,pvalues
AT2G47210,AT2G47210_P1,,4.74615678670689,0.0
AT2G47210,AT2G47210_P3,-0.8988366999646553,4.74615678670689,0.15934065934065939
AT2G47210,AT2G47210_c1,,4.74615678670689,0.0
AT2G47220,AT2G47220.1,1.095227377165841,1.99932768798489,0.15184815184815187
AT2G47220,AT2G47220_ID1,,1.99932768798489,0.0
AT2G47220,AT2G47220_ID2,,1.99932768798489,0.0
AT2G47220,AT2G47220_ID3,,1.99932768798489,0.0
AT2G47220,AT2G47220_ID4,,1.99932768798489,0.0
AT2G47220,AT2G47220_ID5,,1.99932768798489,0.0
AT2G47220,AT2G47220_ID6,,1.99932768798489,0.0
AT2G47230,AT2G47230_ID2,,1.563624512146895,0.0
AT2G47230,AT2G47230_P1,-1.4892023546769677,1.563624512146895,0.09890109890109894
AT2G47240,AT2G47240_ID115,,4.582949933844848,0.0
AT2G47240,AT2G47240_ID92,,4.582949933844848,0.0
AT2G47240,AT2G47240_P1,-1.6325779418088953,4.582949933844848,0.06443556443556447
AT2G47240,AT2G47240_P2,0.34084644017269383,4.582949933844848,1.0
AT2G47240,AT2G47240_c2,,4.582949933844848,0.0
AT2G47240,AT2G47240_s1,0.956876244592588,4.582949933844848,0.1478521478521479
AT2G47250,AT2G47250_ID35,,4.503541487627278,0.0
AT2G47250,AT2G47250_ID41,,4.503541487627278,0.0
AT2G47250,AT2G47250_ID42,,4.503541487627278,0.0
AT2G47250,AT2G47250_P1,-1.8114046645540975,4.503541487627278,0.05044955044955046
AT2G47250,AT2G47250_s1,0.19392933909615095,4.503541487627278,1.0
AT2G47250,AT2G47250_s2,-1.0372305365213195,4.503541487627278,0.1353646353646354
AT2G47250,AT2G47250_s3,-0.45944699064824945,4.503541487627278,1.0
AT2G47250,AT2G47250_s4,-2.446776370394644,4.503541487627278,0.02447552447552448
AT2G47260,AT2G47260_P1,1.5689590066098544,3.1836678192958496,0.06793206793206796
AT2G47260,AT2G47260_s1,,3.1836678192958496,0.0
AT2G47270,AT2G47270_P1,-1.612981950161861,2.330496103483885,0.08891108891108895
AT2G47300,AT2G47300_JC1,,1.2398791570810954,0.0
AT2G47300,AT2G47300_JS1,,1.2398791570810954,0.0
AT2G47300,AT2G47300_P2,-0.5802438633411917,1.2398791570810954,0.2662337662337662
AT2G47310,AT2G47310_JC15,,2.227668585282701,0.0
AT2G47310,AT2G47310_P1,0.46747300107749523,2.227668585282701,1.0
AT2G47320,AT2G47320_P1,-2.47894083658153,5.262891841459412,0.023476523476523514
AT2G47330,AT2G47330_P1,-0.37149225207428227,4.702413236284576,1.0
AT2G47350,AT2G47350.2,,3.666816982543127,0.0
AT2G47350,AT2G47350_P1,0.9256700144192873,3.666816982543127,0.15084915084915085
AT2G47350,AT2G47350_c1,,3.666816982543127,0.0
AT2G47360,AT2G47360_P1,,0.18506965203902137,0.0
AT2G47370,AT2G47370_P1,-0.9124544415366129,0.8901565370898612,0.1773226773226773
AT2G47370,AT2G47370_P2,,0.8901565370898612,0.0
AT2G47380,AT2G47380_P1,-1.6801927234296254,6.627272192646599,0.05944055944055948
AT2G47380,AT2G47380_P2,,6.627272192646599,0.0
AT2G47390,AT2G47390.1,-0.4006391948542589,5.632809557219463,1.0
AT2G47390,AT2G47390_ID2,,5.632809557219463,0.0
AT2G47400,AT2G47400_P1,-4.185167714460663,6.205740378402701,0.004995004995004992
AT2G47410,AT2G47410.2,,4.801348410510801,0.0
AT2G47410,AT2G47410_JS12,1.1527585625505536,4.801348410510801,0.11638361638361638
AT2G47410,AT2G47410_JS14,-0.07252314227756251,4.801348410510801,1.0
AT2G47410,AT2G47410_JS15,,4.801348410510801,0.0
AT2G47410,AT2G47410_JS7,,4.801348410510801,0.0
AT2G47410,AT2G47410_P1,0.03211655225571608,4.801348410510801,1.0
AT2G47410,AT2G47410_P3,,4.801348410510801,0.0
AT2G47410,AT2G47410_P4,,4.801348410510801,0.0
AT2G47410,AT2G47410_c1,-0.7063781087510774,4.801348410510801,0.19630369630369632
AT2G47410,AT2G47410_c2,,4.801348410510801,0.0
AT2G47420,AT2G47420_P1,-1.4825756904090932,4.801399003182421,0.07692307692307693
AT2G47440,AT2G47440_P1,0.8304099370391569,6.671237111817463,0.17232767232767232
AT2G47440,AT2G47440_P2,,6.671237111817463,0.0
AT2G47450,AT2G47450_P1,-1.8238582156155552,4.115091104771878,0.05044955044955046
AT2G47450,AT2G47450_s1,-4.038845986625538,4.115091104771878,0.006493506493506496
AT2G47460,AT2G47460_P1,1.6207596784531904,2.3694189966208508,0.07842157842157843
AT2G47460,AT2G47460_s1,,2.3694189966208508,0.0
AT2G47470,AT2G47470.2,,5.633773443459322,0.0
AT2G47470,AT2G47470.3,,5.633773443459322,0.0
AT2G47470,AT2G47470.4,,5.633773443459322,0.0
AT2G47470,AT2G47470_ID1,,5.633773443459322,0.0
AT2G47470,AT2G47470_P1,-3.6997849183014786,5.633773443459322,0.006993006993007034
AT2G47485,AT2G47485_P1,-0.6358181926375805,2.947100741734931,0.2162837162837163
AT2G47490,AT2G47490_ID1,,5.424722569340535,0.0
AT2G47490,AT2G47490_ID4,,5.424722569340535,0.0
AT2G47490,AT2G47490_ID5,,5.424722569340535,0.0
AT2G47490,AT2G47490_P1,1.268883761915534,5.424722569340535,0.1013986013986014
AT2G47500,AT2G47500_P1,-0.9767155668530729,2.532250366613633,0.19630369630369632
AT2G47500,AT2G47500_P2,,2.532250366613633,0.0
AT2G47510,AT2G47510_P1,-1.3046696111657656,5.695713804906833,0.09590409590409593
AT2G47510,AT2G47510_P2,-1.1138560207832526,5.695713804906833,0.1223776223776224
AT2G47510,AT2G47510_P3,,5.695713804906833,0.0
AT2G47520,AT2G47520_P1,0.44003329895022336,6.108251680659894,1.0
AT2G47530,AT2G47530_P1,,-inf,0.0
AT2G47540,AT2G47540_P1,2.6584254189631915,2.975951731266804,0.020479520479520508
AT2G47550,AT2G47550_P1,2.8067333672068386,5.820928550954221,0.01648351648351648
AT2G47560,AT2G47560_c1,4.370083805675854,4.342921383851737,0.003996003996004027
AT2G47580,AT2G47580_P1,-0.9495957982252907,5.281451744412151,0.14835164835164838
AT2G47590,AT2G47590_P1,-0.17971046735158325,5.766333328913236,1.0
AT2G47600,AT2G47600_ID10,,3.3104737646715234,0.0
AT2G47600,AT2G47600_ID11,,3.3104737646715234,0.0
AT2G47600,AT2G47600_JS7,,3.3104737646715234,0.0
AT2G47600,AT2G47600_P1,-1.0326960262716325,3.3104737646715234,0.13736263736263737
AT2G47600,AT2G47600_c1,,3.3104737646715234,0.0
AT2G47600,AT2G47600_c2,,3.3104737646715234,0.0
AT2G47610,AT2G47610_JS2,,7.287495290863074,0.0
AT2G47610,AT2G47610_P1,-2.7961696696312828,7.287495290863074,0.01698301698301702
AT2G47610,AT2G47610_c1,,7.287495290863074,0.0
AT2G47620,AT2G47620_P1,-0.21444703465558757,3.8730583538880845,1.0
AT2G47620,AT2G47620_P2,-0.0025940292683710453,3.8730583538880845,1.0
AT2G47630,AT2G47630_ID1,,4.598751079943495,0.0
AT2G47630,AT2G47630_P1,0.11937882542710643,4.598751079943495,1.0
AT2G47630,AT2G47630_P2,,4.598751079943495,0.0
AT2G47630,AT2G47630_P3,,4.598751079943495,0.0
AT2G47640,AT2G47640.1,-1.8317596629163289,5.30364097533286,0.05044955044955046
AT2G47640,AT2G47640.2,-2.1843420171503665,5.30364097533286,0.03696303696303699
AT2G47640,AT2G47640.3,-1.6945271168882454,5.30364097533286,0.05744255744255744
AT2G47640,AT2G47640_ID5,0.1031459529278358,5.30364097533286,1.0
AT2G47640,AT2G47640_ID7,-2.24109048617346,5.30364097533286,0.034465534465534464
AT2G47640,AT2G47640_ID9,,5.30364097533286,0.0
AT2G47650,AT2G47650.1,-0.4793807661758125,6.129895616600805,1.0
AT2G47650,AT2G47650.2,,6.129895616600805,0.0
AT2G47650,AT2G47650_ID5,-1.4297580958762754,6.129895616600805,0.0839160839160839
AT2G47670,AT2G47670_P1,,-0.3467391709967911,0.0
AT2G47680,AT2G47680_P1,3.075517165302874,4.418815449315028,0.012987012987012991
AT2G47680,AT2G47680_c1,,4.418815449315028,0.0
