gene,isoform,logFC,tpm_mean,pvalues
AT1G22400,AT1G22400_P1,1.0216859604165456,6.456622892488905,0.06043956043956045
AT1G22403,AT1G22403.1,0.4396914576218762,4.886946338984065,1.0
AT1G22403,AT1G22403.2,1.4101428702613306,4.886946338984065,0.034465534465534464
AT1G22410,AT1G22410_P1,-3.4614605494763446,5.440405879505779,0.0004995004995005381
AT1G22430,AT1G22430_ID25,,4.664711720587753,0.0
AT1G22430,AT1G22430_ID27,-1.8576869678112518,4.664711720587753,0.014985014985014977
AT1G22430,AT1G22430_ID30,,4.664711720587753,0.0
AT1G22430,AT1G22430_JS4,,4.664711720587753,0.0
AT1G22430,AT1G22430_JS5,,4.664711720587753,0.0
AT1G22430,AT1G22430_P1,,4.664711720587753,0.0
AT1G22430,AT1G22430_P3,,4.664711720587753,0.0
AT1G22430,AT1G22430_P4,,4.664711720587753,0.0
AT1G22430,AT1G22430_P5,-0.4574174906276194,4.664711720587753,1.0
AT1G22430,AT1G22430_c1,,4.664711720587753,0.0
AT1G22430,AT1G22430_s1,-1.2549694217982033,4.664711720587753,0.04495504495504499
AT1G22430,AT1G22430_s2,-2.0847283179553093,4.664711720587753,0.009990009990009985
AT1G22440,AT1G22440_ID2,,4.033295772854178,0.0
AT1G22440,AT1G22440_P1,0.1353725153893457,4.033295772854178,1.0
AT1G22440,AT1G22440_s1,0.9112456946756611,4.033295772854178,0.07142857142857145
AT1G22450,AT1G22450.1,-0.008193103119332079,5.968220221188233,1.0
AT1G22460,AT1G22460_P1,,-inf,0.0
AT1G22470,AT1G22470_P1,1.1927561434272693,-inf,0.0019980019980020414
AT1G22500,AT1G22500.1,0.5546100538160643,-inf,0.18331668331668333
AT1G22510,AT1G22510.1,-0.6094411531108284,-inf,0.18131868131868134
AT1G22520,AT1G22520_P1,-0.3266637376050845,4.428532945895768,1.0
AT1G22530,AT1G22530_P1,1.626693206882071,6.602714119395468,0.022977022977022976
AT1G22530,AT1G22530_P2,0.5559921549463018,6.602714119395468,0.1298701298701299
AT1G22540,AT1G22540_ID2,-1.1397673125473338,3.299872769142672,0.04995004995004998
AT1G22540,AT1G22540_P1,-0.8293196753864236,3.299872769142672,0.0839160839160839
