gene,isoform,logFC,tpm_mean,pvalues
AT1G30690,AT1G30690_P1,0.17866781132446174,5.88576873923418,1.0
AT1G30690,AT1G30690_P2,0.12915800353494333,5.88576873923418,1.0
AT1G30700,AT1G30700_P1,1.20974509144339,3.2091402585009705,0.10739260739260742
AT1G30720,AT1G30720_P1,0.8082330457349352,2.3764686072837367,0.14385614385614387
AT1G30730,AT1G30730_P1,0.9655025598329694,1.3858218936567903,0.14235764235764237
AT1G30750,AT1G30750_P1,1.0492458796234327,3.5244206038228683,0.1333666333666334
AT1G30755,AT1G30755.1,0.9184408512700624,3.0858814754835735,0.16883116883116883
AT1G30755,AT1G30755_ID1,,3.0858814754835735,0.0
AT1G30757,AT1G30757_P2,0.635479364760517,1.846923572799498,0.20429570429570432
AT1G30760,AT1G30760_P1,0.21364408270099977,2.1286292861087555,1.0
AT1G30810,AT1G30810.1,0.5421323372048694,3.104903460712632,0.2722277722277722
AT1G30810,AT1G30810.2,,3.104903460712632,0.0
AT1G30810,AT1G30810_JS1,,3.104903460712632,0.0
AT1G30810,AT1G30810_P1,,3.104903460712632,0.0
AT1G30814,AT1G30814.1,,-inf,0.0
AT1G30820,AT1G30820_P1,0.024698996809886076,5.277505142309359,1.0
AT1G30825,AT1G30825_P1,0.10551442054575144,3.668561785282425,1.0
AT1G30835,AT1G30835.1,1.0103696411812204,4.829137716015642,0.14435564435564435
AT1G30835,AT1G30835.2,0.8946301383016753,4.829137716015642,0.17482517482517484
AT1G30835,AT1G30835_ID1,0.047414492310656975,4.829137716015642,1.0
AT1G30840,AT1G30840.2,-0.22741362768603057,2.239232793359244,1.0
AT1G30840,AT1G30840_P1,-0.25985985556991054,2.239232793359244,1.0
AT1G30845,AT1G30845_P1,0.3341402311766344,2.9414021309163507,1.0
AT1G30850,AT1G30850_P1,,-0.5765728477238776,0.0
AT1G30870,AT1G30870.1,1.0032718377893053,4.07232391612092,0.1463536463536464
AT1G30880,AT1G30880.1,0.0727037522766043,6.749765227872357,1.0
AT1G30880,AT1G30880_P2,,6.749765227872357,0.0
AT1G30890,AT1G30890.2,,4.284168211848435,0.0
AT1G30890,AT1G30890_P1,0.27098093242036914,4.284168211848435,1.0
AT1G30900,AT1G30900_P1,-0.3080948828547809,2.6743351203894945,1.0
AT1G30910,AT1G30910_ID1,,4.952680247402138,0.0
AT1G30910,AT1G30910_ID2,0.7160105274084911,4.952680247402138,0.21478521478521478
AT1G30910,AT1G30910_P1,0.06246341396519828,4.952680247402138,1.0
AT1G30910,AT1G30910_c1,,4.952680247402138,0.0
AT1G30935,AT1G30935.1,0.3804559344025318,0.4153373751407704,1.0
AT1G30940,AT1G30940.1,,-3.6387762724284394,0.0
AT1G30960,AT1G30960_P1,-0.16046426569064343,2.5710678093271753,1.0
AT1G30970,AT1G30970.2,,5.173326982471839,0.0
AT1G30970,AT1G30970_ID3,,5.173326982471839,0.0
AT1G30970,AT1G30970_JS4,,5.173326982471839,0.0
AT1G30970,AT1G30970_P1,-0.31561675757873875,5.173326982471839,1.0
AT1G30970,AT1G30970_s1,,5.173326982471839,0.0
AT1G30970,AT1G30970_s2,0.9442526114007892,5.173326982471839,0.15784215784215788
AT1G30990,AT1G30990_P1,,-0.8542670409820766,0.0
AT1G31010,AT1G31010_ID2,,2.872769440627317,0.0
AT1G31010,AT1G31010_P1,0.21661962204341778,2.872769440627317,1.0
AT1G31020,AT1G31020_ID7,,3.8748008719602574,0.0
AT1G31020,AT1G31020_P1,-0.03872136384187019,3.8748008719602574,1.0
AT1G31020,AT1G31020_s1,0.7512314957756487,3.8748008719602574,0.2062937062937063
AT1G31040,AT1G31040_P1,0.9943338436445481,1.3261230696821635,0.12137862137862138
