gene,isoform,logFC,tpm_mean,pvalues,fdr
AT2G04270,AT2G04270.2,,4.260096596442231,0.0,0.0
AT2G04270,AT2G04270_P4,,4.260096596442231,0.0,0.0
AT2G04270,AT2G04270_P5,,4.260096596442231,0.0,0.0
AT2G04270,AT2G04270_P6,,4.260096596442231,0.0,0.0
AT2G04270,AT2G04270_P7,0.534444579122038,4.260096596442231,0.29120879120879123,0.36000136113258285
AT2G04270,AT2G04270_P8,,4.260096596442231,0.0,0.0
AT2G04280,AT2G04280.1,2.6324119520260436,5.239543527388418,0.0014985014985014985,0.0028837224675004824
AT2G04280,AT2G04280_c1,,5.239543527388418,0.0,0.0
AT2G04305,AT2G04305_P1,0.0938078415071022,3.2756010464649035,1.0,1.0
AT2G04340,AT2G04340_JC6,,4.160576912467426,0.0,0.0
AT2G04340,AT2G04340_P1,0.5372926229224047,4.160576912467426,0.3226773226773227,0.39682701184963215
AT2G04340,AT2G04340_c1,,4.160576912467426,0.0,0.0
AT2G04350,AT2G04350_ID3,,4.893144946900189,0.0,0.0
AT2G04350,AT2G04350_P1,1.3187752918739397,4.893144946900189,0.04595404595404595,0.07082694500781
AT2G04360,AT2G04360_ID2,,5.8581057181822445,0.0,0.0
AT2G04360,AT2G04360_ID9,-0.25584298226073576,5.8581057181822445,1.0,1.0
AT2G04360,AT2G04360_P1,0.9501248700579432,5.8581057181822445,0.03896103896103896,0.06092730696685368
AT2G04360,AT2G04360_P2,1.7706904287885386,5.8581057181822445,0.006493506493506494,0.011583005795892429
AT2G04360,AT2G04360_P3,2.144578246777197,5.8581057181822445,0.003996003996003996,0.0073340515764346945
AT2G04360,AT2G04360_P4,-1.856393895598972,5.8581057181822445,0.005494505494505495,0.009890365856690893
AT2G04360,AT2G04360_c1,-0.37157578565950367,5.8581057181822445,1.0,1.0
AT2G04378,AT2G04378.1,2.545858086986712,5.78296079093072,0.0014985014985014985,0.0028837224675004824
AT2G04378,AT2G04378_JC1,-1.5609006087022352,5.78296079093072,0.00949050949050949,0.016537466527802823
AT2G04378,AT2G04378_c1,2.983709896384453,5.78296079093072,0.0004995004995004995,0.0010013890049468007
AT2G04380,AT2G04380_ID1,,-inf,0.0,0.0
AT2G04390,AT2G04390.1,-1.8198595672641975,6.4729723433704605,0.001998001998001998,0.0037936791183544433
AT2G04390,AT2G04390_c1,-2.7444488940521388,6.4729723433704605,0.000999000999000999,0.0019486859599365009
AT2G04400,AT2G04400.1,0.4665012027949933,6.065720670053516,1.0,1.0
AT2G04400,AT2G04400_JS4,,6.065720670053516,0.0,0.0
AT2G04410,AT2G04410.1,-1.4445386587591393,5.276772256877708,0.01948051948051948,0.03231222829235891
AT2G04430,AT2G04430_JC3,,2.951012253393038,0.0,0.0
AT2G04430,AT2G04430_P1,,2.951012253393038,0.0,0.0
AT2G04430,AT2G04430_P2,1.0125280378601191,2.951012253393038,0.20279720279720279,0.2603302013601017
AT2G04430,AT2G04430_c1,,2.951012253393038,0.0,0.0
AT2G04450,AT2G04450_P1,-0.8458407381932268,-inf,0.005494505494505495,0.009890365856690893
AT2G04460,AT2G04460.1,,-inf,0.0,0.0
AT2G04460,AT2G04460_c1,,-inf,0.0,0.0
AT2G04495,AT2G04495_P1,,-inf,0.0,0.0
AT2G04500,AT2G04500_P1,,-inf,0.0,0.0
