gene,isoform,logFC,tpm_mean,pvalues
AT3G46450,AT3G46450_ID3,,5.3062717100057535,0.0
AT3G46450,AT3G46450_ID4,,5.3062717100057535,0.0
AT3G46450,AT3G46450_c2,0.7547264506430007,5.3062717100057535,0.18231768231768236
AT3G46460,AT3G46460_JS1,1.4455979752192483,5.122689662046966,0.07592407592407596
AT3G46460,AT3G46460_P1,0.20902317792879366,5.122689662046966,1.0
AT3G46460,AT3G46460_c1,2.175966677483438,5.122689662046966,0.038961038961038974
AT3G46490,AT3G46490_ID20,,0.6744769933900205,0.0
AT3G46490,AT3G46490_ID23,,0.6744769933900205,0.0
AT3G46490,AT3G46490_ID35,,0.6744769933900205,0.0
AT3G46490,AT3G46490_JS14,,0.6744769933900205,0.0
AT3G46490,AT3G46490_JS4,,0.6744769933900205,0.0
AT3G46490,AT3G46490_P1,,0.6744769933900205,0.0
AT3G46490,AT3G46490_P2,,0.6744769933900205,0.0
AT3G46490,AT3G46490_s1,,0.6744769933900205,0.0
AT3G46490,AT3G46490_s2,,0.6744769933900205,0.0
AT3G46500,AT3G46500_P1,,-0.5714068797694286,0.0
AT3G46500,AT3G46500_P3,,-0.5714068797694286,0.0
AT3G46500,AT3G46500_P5,,-0.5714068797694286,0.0
AT3G46500,AT3G46500_P7,,-0.5714068797694286,0.0
AT3G46510,AT3G46510_P1,0.27463025008699926,5.121748312630609,1.0
AT3G46530,AT3G46530_JC2,0.19010948112509274,5.293579654619988,1.0
AT3G46530,AT3G46530_JC3,,5.293579654619988,0.0
AT3G46530,AT3G46530_P1,-0.8953853753479333,5.293579654619988,0.14935064935064934
AT3G46530,AT3G46530_c1,,5.293579654619988,0.0
AT3G46540,AT3G46540_P1,-0.10179989540087275,5.584226546451634,1.0
AT3G46540,AT3G46540_P2,0.1282908826737641,5.584226546451634,1.0
AT3G46550,AT3G46550_P1,-1.3762037656203376,3.601090904747533,0.08291708291708294
AT3G46560,AT3G46560_ID1,0.12000554020509435,6.389108046730811,1.0
AT3G46560,AT3G46560_P1,0.255095852663624,6.389108046730811,1.0
AT3G46580,AT3G46580_P1,-2.1593640169953363,2.478404269263934,0.018481518481518522
AT3G46590,AT3G46590.3,,4.386426209366192,0.0
AT3G46590,AT3G46590_ID20,,4.386426209366192,0.0
AT3G46590,AT3G46590_ID26,-1.25181937599028,4.386426209366192,0.09290709290709293
AT3G46590,AT3G46590_ID28,,4.386426209366192,0.0
AT3G46590,AT3G46590_ID30,-0.689953140382384,4.386426209366192,0.20529470529470534
AT3G46590,AT3G46590_ID32,,4.386426209366192,0.0
AT3G46590,AT3G46590_ID47,-1.495386432697941,4.386426209366192,0.07192807192807193
AT3G46590,AT3G46590_JC14,,4.386426209366192,0.0
AT3G46590,AT3G46590_P2,-2.163638884567179,4.386426209366192,0.03946053946053946
AT3G46590,AT3G46590_P4,-1.5613699979250208,4.386426209366192,0.06793206793206796
AT3G46600,AT3G46600.2,,5.994435642734557,0.0
AT3G46600,AT3G46600.3,0.6571591587845189,5.994435642734557,0.21678321678321683
AT3G46600,AT3G46600_ID3,0.769883305461863,5.994435642734557,0.17932067932067935
AT3G46600,AT3G46600_P1,-0.2035056453280415,5.994435642734557,1.0
AT3G46610,AT3G46610.1,-1.4969501621715615,3.749643889123009,0.07192807192807193
AT3G46620,AT3G46620_P1,0.6882626795771527,4.399928472949651,0.20579420579420582
AT3G46630,AT3G46630_JS2,,3.966333710980387,0.0
AT3G46630,AT3G46630_P1,-1.8114010987103661,3.966333710980387,0.05594405594405594
AT3G46640,AT3G46640.2,0.46749481850812113,4.922400690099955,1.0
AT3G46640,AT3G46640_ID1,-1.2912361019280958,4.922400690099955,0.08991008991008992
AT3G46640,AT3G46640_P1,-0.28165647441293906,4.922400690099955,1.0
AT3G46650,AT3G46650_P1,-0.20305394026470047,1.748978441251879,1.0
AT3G46658,AT3G46658.1,1.5787336156513523,1.996802391364886,0.05594405594405594
AT3G46660,AT3G46660.1,4.175513753899233,2.793287390127708,0.007492507492507516
AT3G46666,AT3G46666.1,5.187863584759703,-inf,0.0009990009990010207
AT3G46668,AT3G46668.1,3.5772007517857114,4.919377803117476,0.01348651348651353
AT3G46668,AT3G46668_ID1,,4.919377803117476,0.0
AT3G46668,AT3G46668_ID3,3.2813694260089448,4.919377803117476,0.01698301698301702
AT3G46670,AT3G46670.1,0.03647413584607584,4.683446420867402,1.0
